4.2888465666120169E+01 a       572     0    36     1    12
-3.6575023131401707E+01 a       573     0    36     1    13
8.3883432488876135E+00 a       574     0    36     1    14
-1.1825380695329532E+01 a       575     0    36     1    15
-1.7217895422887815E+02 a       576     0    36     1    16
-1.4366691281621588E-01 a       577     0    37     1     1
-2.3807744248993609E-01 a       578     0    37     1     2
4.6876821693687709E-01 a       579     0    37     1     3
1.4152845858438334E-01 a       580     0    37     1     4
-1.5961156884902217E-01 a       581     0    37     1     5
1.8344786419097425E-01 a       582     0    37     1     6
1.1668649666162790E+02 a       583     0    37     1     7
1.5888534200644239E-01 a       584     0    37     1     8
2.9251691480604591E-01 a       585     0    37     1     9
9.6787723176171866E+01 a       586     0    37     1    10
-2.7621155422838972E-01 a       587     0    37     1    11
-1.1235710952230544E-02 a       588     0    37     1    12
4.3401029811339573E-02 a       589     0    37     1    13
-2.1408034107302690E-01 a       590     0    37     1    14
2.3175703163976510E-01 a       591     0    37     1    15
1.1274616902631955E-02 a       592     0    37     1    16
7.6923147495623326E+01 a       593     0    38     1     1
3.6044900222671985E+00 a       594     0    38     1     2
-1.9602430135484177E+01 a       595     0    38     1     3
-2.8066040119806413E+01 a       596     0    38     1     4
1.6629913046603440E+02 a       597     0    38     1     5
-1.3911348762564560E+02 a       598     0    38     1     6
2.7030207543518429E+01 a       599     0    38     1     7
2.7452382531509020E+01 a       600     0    38     1     8
4.9134313222456733E+01 a       601     0    38     1     9
3.9649183584164757E+02 a       602     0    38     1    10
-1.3845726340381464E+01 a       603     0    38     1    11
-5.2406213206299270E+01 a       604     0    38     1    12
-4.0736870757919370E+01 a       605     0    38     1    13
3.1512265071027858E+01 a       606     0    38     1    14
1.6704718908684910E+02 a       607     0    38     1    15
5.0850904556451290E+01 a       608     0    38     1    16
-2.5895068264040816E-01 a       609     0    39     1     1
2.2983792953775786E-01 a       610     0    39     1     2
1.5701947468221120E+00 a       611     0    39     1     3
-1.6898035090667429E+00 a       612     0    39     1     4
-1.5671411777176443E+01 a       613     0    39     1     5
1.4510348460716938E+00 a       614     0    39     1     6
9.1542113973314471E+01 a       615     0    39     1     7
-5.5406160277276214E+01 a       616     0    39     1     8
-7.3620097848151234E-01 a       617     0    39     1     9
2.2847804259162041E-01 a       618     0    39     1    10
-4.1394634909093185E+01 a       619     0    39     1    11
1.8656816861223731E+00 a       620     0    39     1    12
-7.2834749008054249E+00 a       621     0    39     1    13
-1.2191091244274425E+01 a       622     0    39     1    14
-1.6116928627742283E+01 a       623     0    39     1    15
-1.1531294662747300E+02 a       624     0    39     1    16
-2.4087604953850658E-01 a       625     0    40     1     1
-1.0316228635925065E-01 a       626     0    40     1     2
3.0897555100152818E-01 a       627     0    40     1     3
-1.1383802053856172E-01 a       628     0    40     1     4
3.8944068974148999E-01 a       629     0    40     1     5
3.8097580170532622E-02 a       630     0    40     1     6
1.1708851940805197E+02 a       631     0    40     1     7
2.0208328253725802E-01 a       632     0    40     1     8
-1.2141069642880732E-01 a       633     0    40     1     9
9.6616118931473835E+01 a       634     0    40     1    10
-7.5478922302618240E-02 a       635     0    40     1    11
1.3310022786027720E-01 a       636     0    40     1    12
-1.8863722957953785E-01 a       637     0    40     1    13
6.9716329012272468E-02 a       638     0    40     1    14
-7.3938287234981803E-02 a       639     0    40     1    15
-1.9586060201727481E-02 a       640     0    40     1    16
7.1352817586568008E+01 a       641     0    41     1     1
7.3160735072018896E+00 a       642     0    41     1     2
-8.3522759354582199E+00 a       643     0    41     1     3
-4.3681373521484211E+01 a       644     0    41     1     4
1.8431318972817093E+02 a       645     0    41     1     5
-1.1085798799698721E+02 a       646     0    41     1     6
2.6047139646547233E+01 a       647     0    41     1     7
2.0870611481009071E+01 a       648     0    41     1     8
5.6393233537675961E+01 a       649     0    41     1     9
4.5456097603092604E+02 a       650     0    41     1    10
-5.7256558100568844E+00 a       651     0    41     1    11
-3.4684235087825741E+01 a       652     0    41     1    12
-4.1186673779726561E+01 a       653     0    41     1    13
4.7596625084968949E+00 a       654     0    41     1    14
1.4695772296493377E+02 a       655     0    41     1    15
3.9392216388589837E+01 a       656     0    41     1    16
-5.4122255552973098E-01 a       657     0    42     1     1
5.4962231067302669E-01 a       658     0    42     1     2
1.0750022765870699E+00 a       659     0    42     1     3
-8.6055975357395476E-01 a       660     0    42     1     4
-1.0560590184243313E+01 a       661     0    42     1     5
7.0068663499067330E-01 a       662     0    42     1     6
6.2359722063390123E+01 a       663     0    42     1     7
-5.5025450241016408E+01 a       664     0    42     1     8
-8.8436236900381782E-01 a       665     0    42     1     9
2.5457726422109489E-01 a       666     0    42     1    10
-3.1546819024919525E+01 a       667     0    42     1    11
1.5014516135720026E+00 a       668     0    42     1    12
-4.7999487963542160E+00 a       669     0    42     1    13
-8.5454290229392473E+00 a       670     0    42     1    14
-1.4091165192212445E+01 a       671     0    42     1    15
-9.8085952131332093E+01 a       672     0    42     1    16
2.6632830752106540E-01 a       673     0    43     1     1
-8.7232758180280964E-02 a       674     0    43     1     2
3.7828866636437403E-01 a       675     0    43     1     3
8.1244243215147935E-02 a       676     0    43     1     4
4.4552143662929206E-01 a       677     0    43     1     5
1.2292805503410156E-01 a       678     0    43     1     6
1.1701157705417772E+02 a       679     0    43     1     7
-1.3247698362495083E-01 a       680     0    43     1     8
3.5579571306985258E-01 a       681     0    43     1     9
9.6221108729451615E+01 a       682     0    43     1    10
-3.1958563884587982E-01 a       683     0    43     1    11
-4.2962334013850556E-01 a       684     0    43     1    12
1.0904671972578298E-01 a       685     0    43     1    13
3.5798319561656650E-01 a       686     0    43     1    14
8.5486854112759830E-02 a       687     0    43     1    15
-2.2942052941029983E-01 a       688     0    43     1    16
8.7076577361036513E+01 a       689     0    44     1     1
-2.7737097368965395E+00 a       690     0    44     1     2
-3.8740602767183482E+01 a       691     0    44     1     3
3.2481327107396369E+00 a       692     0    44     1     4
1.3140457822520327E+02 a       693     0    44     1     5
-1.8860601722054452E+02 a       694     0    44     1     6
3.0530971565653644E+01 a       695     0    44     1     7
3.8572397587284350E+01 a       696     0    44     1     8
3.6768361862769837E+01 a       697     0    44     1     9
2.8830398220513712E+02 a       698     0    44     1    10
-2.9358118164511517E+01 a       699     0    44     1    11
-8.4542974486546939E+01 a       700     0    44     1    12
-4.0143259595635762E+01 a       701     0    44     1    13
7.8659850495227076E+01 a       702     0    44     1    14
2.0146571273787424E+02 a       703     0    44     1    15
7.1237927148838367E+01 a       704     0    44     1    16
-2.0198746922903138E-01 a       705     0    45     1     1
3.5176272357026722E-01 a       706     0    45     1     2
3.4359479482167071E-01 a       707     0    45     1     3
-2.9453656261809757E-01 a       708     0    45     1     4
-4.5663828444518160E+00 a       709     0    45     1     5
5.7934526467220782E-01 a       710     0    45     1     6
2.6486498265263052E+01 a       711     0    45     1     7
-8.4474207240524759E+00 a       712     0    45     1     8
-2.3102730352584161E-01 a       713     0    45     1     9
3.6819585775555441E-01 a       714     0    45     1    10
-9.1114424059570389E+00 a       715     0    45     1    11
3.4492194738263371E-01 a       716     0    45     1    12
-2.0178646237262714E+00 a       717     0    45     1    13
-3.2167356767359876E+00 a       718     0    45     1    14
-3.1511522501863500E+00 a       719     0    45     1    15
-2.4337135149858707E+01 a       720     0    45     1    16
-1.0898081592207012E-01 a       721     0    46     1     1
-6.9977522256485500E-02 a       722     0    46     1     2
2.1547551613243268E-01 a       723     0    46     1     3
-2.4569304156180849E-01 a       724     0    46     1     4
-8.3223896464618072E-02 a       725     0    46     1     5
-1.3753432094110482E-01 a       726     0    46     1     6
1.1673083534768287E+02 a       727     0    46     1     7
-8.5489857484073437E-02 a       728     0    46     1     8
1.8352479701697019E-01 a       729     0    46     1     9
9.6504641499620718E+01 a       730     0    46     1    10
-2.2918014545806467E-01 a       731     0    46     1    11
1.3530719348070672E-01 a       732     0    46     1    12
-2.2354146164562066E-01 a       733     0    46     1    13
-2.1784658225956391E-01 a       734     0    46     1    14
-1.6004654536259608E-01 a       735     0    46     1    15
2.7595667597679785E-01 a       736     0    46     1    16
6.0089364044557541E+01 a       737     0    47     1     1
9.5302694308564959E+00 a       738     0    47     1     2
1.5166365826906933E+00 a       739     0    47     1     3
-5.2896547466693725E+01 a       740     0    47     1     4
1.8368601479926673E+02 a       741     0    47     1     5
-7.7678140476367517E+01 a       742     0    47     1     6
2.3230806292482068E+01 a       743     0    47     1     7
1.3764466646101688E+01 a       744     0    47     1     8
5.7621647612941665E+01 a       745     0    47     1     9
4.6470069011145654E+02 a       746     0    47     1    10
1.9905276091878894E+00 a       747     0    47     1    11
-1.6302465838957382E+01 a       748     0    47     1    12
-3.7811597314576183E+01 a       749     0    47     1    13
-1.7820650576198460E+01 a       750     0    47     1    14
1.1803234847854488E+02 a       751     0    47     1    15
2.6357792248096409E+01 a       752     0    47     1    16
-4.3297872281412791E-01 a       753     0    48     1     1
5.6664026642309984E-01 a       754     0    48     1     2
5.0171326677167782E-01 a       755     0    48     1     3
-9.9517411350717477E-01 a       756     0    48     1     4
-6.6146214713732601E+00 a       757     0    48     1     5
5.7199658897578487E-01 a       758     0    48     1     6
3.6438144140653748E+01 a       759     0    48     1     7
-5.4451166450993583E+01 a       760     0    48     1     8
-2.9928109691009497E-01 a       761     0    48     1     9
2.0641772367111019E-01 a       762     0    48     1    10
-2.0225355251025707E+01 a       763     0    48     1    11
5.7596725453352449E-01 a       764     0    48     1    12
-2.6856242633854177E+00 a       765     0    48     1    13
-5.3716198265113251E+00 a       766     0    48     1    14
-1.1232790314326330E+01 a       767     0    48     1    15
-8.2657377594163620E+01 a       768     0    48     1    16
-3.9783959141039014E+02 b       769     1     1
3.0687715700556868E+01 b       770     1     2
-2.6183012460379456E+02 b       771     1     3
-1.9965860048382797E+02 b       772     1     4
-1.5223625009212915E+02 b       773     1     5
9.6933981938200390E+01 b       774     1     6
-5.1349722032020431E+00 b       775     1     7
1.0648631528723863E+01 b       776     1     8
8.7840560223203951E+01 b       777     1     9
-3.0378589209497528E+02 b       778     1    10
-9.6197289108575490E-01 b       779     1    11
2.0623093620497241E+02 b       780     1    12
-9.4477482429661180E+01 b       781     1    13
7.7179182087202960E+01 b       782     1    14
3.7877093652401578E+02 b       783     1    15
5.6501605473135939E+01 b       784     1    16
3.1310507320512471E+01 a       785     1     1     2     1
-8.6975799105722174E+01 a       786     1     1     2     2
-4.9805582703620183E+02 a       787     1     1     2     3
-9.2277159077197819E+00 a       788     1     1     2     4
7.6250157504866763E+02 a       789     1     1     2     5
5.3871492119745619E+02 a       790     1     1     2     6
-1.3625358214296764E+02 a       791     1     1     2     7
-2.3813923008492586E+02 a       792     1     1     2     8
-1.8822641215285023E+02 a       793     1     1     2     9
1.8143741619516507E+02 a       794     1     1     2    10
-4.1184761246116284E+02 a       795     1     1     2    11
1.2528039709930986E+03 a       796     1     1     2    12
1.4074433075301988E+02 a       797     1     1     2    13
2.8360450800654337E+02 a       798     1     1     2    14
-1.4885982237303227E+02 a       799     1     1     2    15
-2.7543603740587292E+02 a       800     1     1     2    16
-1.3591144544755915E+01 a       801     1     2     2     1
3.4684918345351143E+01 a       802     1     2     2     2
-1.0759716930519359E+01 a       803     1     2     2     3
1.4543246478768154E+02 a       804     1     2     2     4
5.6318403855028045E+01 a       805     1     2     2     5
-8.4007889919820080E+00 a       806     1     2     2     6
-4.4323769540119905E+01 a       807     1     2     2     7
-1.5310405193246440E+01 a       808     1     2     2     8
-2.2049940826765996E+02 a       809     1     2     2     9
9.9429379690047881E+00 a       810     1     2     2    10
-2.9335859722350264E+01 a       811     1     2     2    11
6.6978148780409890E+02 a       812     1     2     2    12
1.7614466883105067E+02 a       813     1     2     2    13
-3.2951071540681940E+00 a       814     1     2     2    14
2.8625042392768187E+01 a       815     1     2     2    15
-4.2739895097515168E+00 a       816     1     2     2    16
-1.5148497528262487E+02 a       817     1     3     2     1
2.6922751311941875E+00 a       818     1     3     2     2
-7.9248716293400321E+01 a       819     1     3     2     3
-1.5563254087685621E+02 a       820     1     3     2     4
-1.1625509435785492E+01 a       821     1     3     2     5
-7.1730931539960082E+01 a       822     1     3     2     6
-3.5616757103706881E+01 a       823     1     3     2     7
-1.0189409093920189E+02 a       824     1     3     2     8
1.4177150106982785E+02 a       825     1     3     2     9
-2.2681445614524652E+01 a       826     1     3     2    10
-5.1012064986043879E+02 a       827     1     3     2    11
-4.0045157752559811E+02 a       828     1     3     2    12
2.6936747551670280E+01 a       829     1     3     2    13
-2.2233836000445510E+01 a       830     1     3     2    14
-3.3824400360648760E+01 a       831     1     3     2    15
-1.5998727690223907E+02 a       832     1     3     2    16
-5.6504481912149043E+00 a       833     1     4     2     1
4.5824307928252034E+02 a       834     1     4     2     2
-7.2076518720949537E+02 a       835     1     4     2     3
-1.7172574463446421E+02 a       836     1     4     2     4
4.9033362579788746E+02 a       837     1     4     2     5
1.4740255212662714E+02 a       838     1     4     2     6
-3.9694867003238635E+01 a       839     1     4     2     7
1.7578830165175211E+02 a       840     1     4     2     8
2.3661436265657611E+02 a       841     1     4     2     9
8.7386965490623638E+01 a       842     1     4     2    10
-4.4292842937521095E+02 a       843     1     4     2    11
-3.1409427604460393E+03 a       844     1     4     2    12
-2.0578670076783851E+02 a       845     1     4     2    13
-2.3088990604590007E+00 a       846     1     4     2    14
-2.8658283088336037E+02 a       847     1     4     2    15
2.7202021035254990E+02 a       848     1     4     2    16
4.2677948681601556E+01 a       849     1     5     2     1
6.7007222325348209E+01 a       850     1     5     2     2
-8.2897133095235120E+01 a       851     1     5     2     3
-4.2834585575343747E+00 a       852     1     5     2     4
5.6816912972755347E+00 a       853     1     5     2     5
-2.1914214293112451E+01 a       854     1     5     2     6
-9.0594200394474544E+00 a       855     1     5     2     7
-4.9883006310660516E+00 a       856     1     5     2     8
-2.0043525688682925E+02 a       857     1     5     2     9
1.3635181337230878E+02 a       858     1     5     2    10
-5.8177721565843785E+02 a       859     1     5     2    11
3.8352691829279451E+02 a       860     1     5     2    12
-2.7736884804715842E+01 a       861     1     5     2    13
-8.9995801450242290E+00 a       862     1     5     2    14
-3.8502529979877735E+01 a       863     1     5     2    15
-2.1212476105014528E+02 a       864     1     5     2    16
3.3156313343955310E+02 a       865     1     6     2     1
-3.8332033155250187E+01 a       866     1     6     2     2
-2.6865791180399594E+02 a       867     1     6     2     3
3.7591385891329011E+01 a       868     1     6     2     4
9.8342875545684464E+01 a       869     1     6     2     5
2.8976000278317150E+02 a       870     1     6     2     6
-9.8365216452916002E+01 a       871     1     6     2     7
-3.2258345768767543E+02 a       872     1     6     2     8
2.5688547945701845E+02 a       873     1     6     2     9
-4.8688286037212187E+01 a       874     1     6     2    10
1.4345740266691831E+02 a       875     1     6     2    11
4.9732573753849124E+02 a       876     1     6     2    12
1.0286121004427406E+02 a       877     1     6     2    13
-1.3894270749281034E+02 a       878     1     6     2    14
-1.6705433234916168E+02 a       879     1     6     2    15
-1.1647581487612750E+02 a       880     1     6     2    16
-6.2837833108849146E+01 a       881     1     7     2     1
4.7604076930327480E+01 a       882     1     7     2     2
2.7718487646045036E+00 a       883     1     7     2     3
2.3216633797771024E+02 a       884     1     7     2     4
-4.1955141429140120E+01 a       885     1     7     2     5
-3.3431406081298420E+01 a       886     1     7     2     6
5.9303712981147740E+01 a       887     1     7     2     7
1.3309199251378519E+01 a       888     1     7     2     8
2.4179627189827474E+02 a       889     1     7     2     9
2.3315786330259868E+01 a       890     1     7     2    10
-1.7697403539182056E+02 a       891     1     7     2    11
-7.0503521902644309E+02 a       892     1     7     2    12
-1.9540426505844685E+01 a       893     1     7     2    13
-2.8793755477227791E+01 a       894     1     7     2    14
-6.9167730605608369E+01 a       895     1     7     2    15
-2.2413714873477076E+02 a       896     1     7     2    16
-2.1561030907558326E+01 a       897     1     8     2     1
-2.3099676773034787E+02 a       898     1     8     2     2
1.7104056538739388E+02 a       899     1     8     2     3
9.4325339060545886E+01 a       900     1     8     2     4
-2.6261593300045849E+01 a       901     1     8     2     5
2.2211014287052325E+02 a       902     1     8     2     6
-1.9498194871705348E+02 a       903     1     8     2     7
-1.5603045914598573E+02 a       904     1     8     2     8
2.3366604832660997E+01 a       905     1     8     2     9
2.1874155924377038E+02 a       906     1     8     2    10
1.5808523875217105E+02 a       907     1     8     2    11
2.9712307423637856E+02 a       908     1     8     2    12
6.7863448610773432E+01 a       909     1     8     2    13
-1.7470816742650987E+02 a       910     1     8     2    14
1.3160486756970960E+02 a       911     1     8     2    15
1.5112055245072710E+02 a       912     1     8     2    16
4.9806984076178267E+01 a       913     1     9     2     1
-2.3839848332740621E+02 a       914     1     9     2     2
-1.1050938810428825E+02 a       915     1     9     2     3
1.9831703382131974E+02 a       916     1     9     2     4
7.8407742082916138E+02 a       917     1     9     2     5
-1.2631530959022905E+02 a       918     1     9     2     6
-8.0970395570716437E+02 a       919     1     9     2     7
3.1736014510829352E+02 a       920     1     9     2     8
-2.6517730485694153E+02 a       921     1     9     2     9
-1.5395932594000939E+02 a       922     1     9     2    10
1.0104308318286751E+03 a       923     1     9     2    11
9.2374252737857114E+02 a       924     1     9     2    12
-4.7154976855954359E+01 a       925     1     9     2    13
1.1038193836092466E+02 a       926     1     9     2    14
-5.9130586959667312E+01 a       927     1     9     2    15
-2.0469956684611913E+02 a       928     1     9     2    16
3.6867446875375344E+02 a       929     1    10     2     1
1.3887019970580766E+02 a       930     1    10     2     2
-6.7938788229585143E+01 a       931     1    10     2     3
9.8446555323615343E+01 a       932     1    10     2     4
-2.7261415052389708E+02 a       933     1    10     2     5
1.5993546033461425E+02 a       934     1    10     2     6
9.3343380736760238E+01 a       935     1    10     2     7
-5.6275698929285727E+02 a       936     1    10     2     8
2.9434152798052241E+02 a       937     1    10     2     9
5.6790412060812673E+02 a       938     1    10     2    10
-9.5275854663202622E+01 a       939     1    10     2    11
-8.7489090764135235E+03 a       940     1    10     2    12
-2.6922278702597546E-01 a       941     1    10     2    13
-3.0342820734914866E+01 a       942     1    10     2    14
1.4052319030938713E+02 a       943     1    10     2    15
2.0498114331060358E+02 a       944     1    10     2    16
-7.7340855951691267E+00 a       945     1    11     2     1
-1.2668524869179505E+01 a       946     1    11     2     2
-1.2840248312451692E+01 a       947     1    11     2     3
-2.9432383869715721E+02 a       948     1    11     2     4
1.4021985807592536E+01 a       949     1    11     2     5
3.6264350566553553E+01 a       950     1    11     2     6
4.7751081535840640E+00 a       951     1    11     2     7
-3.8744339617095083E+00 a       952     1    11     2     8
2.1283888034696866E+02 a       953     1    11     2     9
4.7538947028140967E+01 a       954     1    11     2    10
-2.2070863970930592E+01 a       955     1    11     2    11
6.7853391775709909E+01 a       956     1    11     2    12
2.1635004780835597E+01 a       957     1    11     2    13
1.0015914403435406E+01 a       958     1    11     2    14
-4.9806539322480546E+01 a       959     1    11     2    15
-2.1614267271719851E+02 a       960     1    11     2    16
2.8326328542748564E+02 a       961     1    12     2     1
1.5089334086115374E+01 a       962     1    12     2     2
2.9285740097132231E+02 a       963     1    12     2     3
-3.1830238706827380E+01 a       964     1    12     2     4
1.5424652732776276E+03 a       965     1    12     2     5
-2.4896970728489453E+02 a       966     1    12     2     6
2.5328413190865328E+02 a       967     1    12     2     7
1.9660253607995963E+02 a       968     1    12     2     8
3.4710713556502874E+01 a       969     1    12     2     9
1.2573923776192187E+02 a       970     1    12     2    10
-8.8485505589552702E+02 a       971     1    12     2    11
-1.0393339376276144E+03 a       972     1    12     2    12
-4.9101611526374462E+01 a       973     1    12     2    13
1.0972987927475701E+02 a       974     1    12     2    14
-1.2768177135807196E+02 a       975     1    12     2    15
-2.7454569107668661E+01 a       976     1    12     2    16
-1.1894297641034150E+01 a       977     1    13     2     1
2.3448031111831305E+01 a       978     1    13     2     2
5.7768199311571237E+01 a       979     1    13     2     3
-3.7041096295583191E+02 a       980     1    13     2     4
1.7374439098373905E+01 a       981     1    13     2     5
2.2188553280578212E+01 a       982     1    13     2     6
-1.6388691540099153E+01 a       983     1    13     2     7
-1.6438224048957331E+01 a       984     1    13     2     8
1.6837092527813783E+02 a       985     1    13     2     9
9.3242391689779510E+01 a       986     1    13     2    10
1.9033354536336386E+01 a       987     1    13     2    11
-6.5977753342618814E+02 a       988     1    13     2    12
7.8924313647627038E+00 a       989     1    13     2    13
-2.6973850130537357E+01 a       990     1    13     2    14
3.7754702937675830E+01 a       991     1    13     2    15
2.3023789575895788E+02 a       992     1    13     2    16
-1.3625017266582771E+02 a       993     1    14     2     1
-1.9426916945335103E+02 a       994     1    14     2     2
-1.7152823098456206E+01 a       995     1    14     2     3
-2.0076660927397137E+02 a       996     1    14     2     4
-2.4748179829524517E+01 a       997     1    14     2     5
3.7556102235912945E+01 a       998     1    14     2     6
8.5424400220834158E+01 a       999     1    14     2     7
-3.2748602039308707E+02 a      1000     1    14     2     8
-1.3923784234735027E+02 a      1001     1    14     2     9
-1.7792628491866461E+02 a      1002     1    14     2    10
-1.4795751124713142E+01 a      1003     1    14     2    11
-1.2555704973096944E+02 a      1004     1    14     2    12
-2.0450432610657924E+01 a      1005     1    14     2    13
-4.3805210610083016E+01 a      1006     1    14     2    14
-4.1082466830974333E+01 a      1007     1    14     2    15
-7.9197142806201143E+01 a      1008     1    14     2    16
-8.4000720256099541E+01 a      1009     1    15     2     1
8.5936703998727140E+01 a      1010     1    15     2     2
2.3610083440345386E+02 a      1011     1    15     2     3
-2.9720466007581354E+02 a      1012     1    15     2     4
5.7623609296199106E+02 a      1013     1    15     2     5
5.6031549560666605E+01 a      1014     1    15     2     6
9.1841765445652140E+02 a      1015     1    15     2     7
-1.0379197124476568E+02 a      1016     1    15     2     8
5.7702660184976935E+01 a      1017     1    15     2     9
-3.8808177159022580E+02 a      1018     1    15     2    10
-1.6931410571714889E+03 a      1019     1    15     2    11
1.0294655189911580E+03 a      1020     1    15     2    12
-3.8838601573667439E+01 a      1021     1    15     2    13
-3.2126540968317090E+02 a      1022     1    15     2    14
-3.2200600680871281E+02 a      1023     1    15     2    15
7.8372646553553352E+01 a      1024     1    15     2    16
2.4202673565317120E+01 a      1025     1    16     2     1
8.7572382898881500E+00 a      1026     1    16     2     2
-5.7398769062480298E+01 a      1027     1    16     2     3
2.1910430911424544E+02 a      1028     1    16     2     4
-8.7664408201648563E+00 a      1029     1    16     2     5
-4.8667202055907353E+01 a      1030     1    16     2     6
-5.9556675562739557E+01 a      1031     1    16     2     7
3.3470600749616423E+01 a      1032     1    16     2     8
-2.1677469827318959E+02 a      1033     1    16     2     9
-7.0071789416407910E+01 a      1034     1    16     2    10
-4.4270594952110024E+01 a      1035     1    16     2    11
2.5151690219413288E+02 a      1036     1    16     2    12
1.0988198131978486E+01 a      1037     1    16     2    13
-1.0303900475217876E+01 a      1038     1    16     2    14
3.1348506560495572E+01 a      1039     1    16     2    15
3.8624392808762042E+02 a      1040     1    16     2    16
-1.7786191248097020E+02 b      1041     2     1
6.5367978446537819E+01 b      1042     2     2
-8.9237332570470585E+01 b      1043     2     3
-9.2701432761191498E+01 b      1044     2     4
1.6374194551865335E+02 b      1045     2     5
-2.4055806703355449E+02 b      1046     2     6
-9.8859645850882671E+01 b      1047     2     7
1.9536038524115320E+01 b      1048     2     8
-1.5996969959777041E+02 b      1049     2     9
-8.8889684705182262E+01 b      1050     2    10
6.9502628322101131E+01 b      1051     2    11
1.0047315874889405E+03 b      1052     2    12
-5.3179688608914226E+01 b      1053     2    13
-3.2743046292902801E+02 b      1054     2    14
-1.7337872776559215E+02 b      1055     2    15
2.5674184655590295E+02 b      1056     2    16
9.8597752897317805E-04 a      1057     2     1     3     1
-9.1267778379368805E-03 a      1058     2     2     3     1
8.7373194974090657E-03 a      1059     2     3     3     1
3.2688175316456240E-05 a      1060     2     4     3     1
2.4999619197430035E-02 a      1061     2     5     3     1
5.8720854251459800E-02 a      1062     2     6     3     1
3.6639339920799320E-03 a      1063     2     7     3     1
-7.6864763201196507E-03 a      1064     2     8     3     1
-2.5476026658161288E-02 a      1065     2     9     3     1
3.1604022000489454E-03 a      1066     2    10     3     1
-4.2121080351229592E-03 a      1067     2    11     3     1
1.4216513739111324E-02 a      1068     2    12     3     1
1.6149920559511897E-02 a      1069     2    13     3     1
3.9565878076211189E-02 a      1070     2    14     3     1
1.0746759064667153E-02 a      1071     2    15     3     1
1.9321377815831025E-02 a      1072     2    16     3     1
4.8259626233495894E+00 b      1073     3     1
